id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,cur_genus,cur_epithet,cur_scientific_name,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,host,cur_host,host_family,cultivated,native_status,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatUnited States of America,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,Continent,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,climatic_zone,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatUnited States of America,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
2643979,ILL,,,PreservedSpecimen,f0539d43-5ca8-41ad-8674-488524005a69,ILL00097012,2208,Plasmopara entospora,649732,(Roze & Cornu) J. Schr_t.,Plasmopara,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,4719,1882-05-20,1882,,,,,,,,on Solidago rigida,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Mclean,Normal,Normal,,,,40.514203,-88.990631,,6559,,,titurri (2016-07-09 10:49:55),,georef batch tool 2016-07-09; GeoLocate,reviewed - high confidence,,,,,,,,,en,akuhn,2/1/17 11:51,,31,urn:uuid:f0539d43-5ca8-41ad-8674-488524005a69,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2643979
2643978,ILL,,,PreservedSpecimen,07eac567-5067-46e7-bca6-90623eff030f,ILL00097011,2207,Plasmopara entospora,649732,(Roze & Cornu) J. Schr_t.,Plasmopara,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,4856,1882-05-31,1882,,,,,,,,on Solidago rigida,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Mclean,Normal,Normal,,,,40.514203,-88.990631,,6559,,,titurri (2016-07-09 10:49:55),,georef batch tool 2016-07-09; GeoLocate,reviewed - high confidence,,,,,,,,,en,akuhn,2/1/17 11:51,,31,urn:uuid:07eac567-5067-46e7-bca6-90623eff030f,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2643978
7871299,NY,NY,,PreservedSpecimen,3c74fbde-c254-4802-a4a1-5da142b4c4af,1959121,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,F S Earle,,,102,1884-04-29,1884,4,29,120,,29 Apr 1884,,,,Erigeron ramosus,Erigeron divergens,Asteraceae,,,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2730764' target='_blank' style='color: blue;'> Link back to original record for NY Barcode # 1959121</a>,,,,,,,,,,,,,,packeted,North America,United States of America,Illinois,Union Co.,,Anna.,,0,,37.460463,-89.233638,WGS84,2464,,,,"BioGeomancer, Guide to Best Practices for Georefer",GEOLocate Batch Processing Tool,,4/5/16,,,,,,,,en,preprocessed,12/19/19 18:52,3c74fbde-c254-4802-a4a1-5da142b4c4af,3,urn:uuid:3c722fcf-2860-4d46-bd01-1319575502aa,https://mycoportal.org:443/portal/collections/individual/index.php?occid=7871299
2756521,NCU,,,PreservedSpecimen,3a1e490a-6e9c-4da3-aeae-cabcb5ed7593,NCU-F-0018786,,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,"Earle, Franklin Sumner",1884-04-29,,,,,,F S Earle,,,102,1884-04-29,1884,4,29,120,,Apr. 29 '84,May be another record with same number,,,Erigeron,Erigeron sp,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Union,,Anna,,,,37.460327,-89.247028,,2930,,,carol ann mccormick (2016-02-15 07:26:02),,georef batch tool 2016-02-15; GeoLocate,reviewed - high confidence,#NAME?,,,,,,,,,yoonsoyoung,2/1/17 11:52,,14,urn:uuid:3a1e490a-6e9c-4da3-aeae-cabcb5ed7593,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2756521
2521938,ILLS,,,PreservedSpecimen,,,66738,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,J.L. Crane (ILLS) 2011 AS Peronospora entospora (Roze & Cornu) Berkeley & Broome F S Earle 1884 AS Peronospora entospora (Roze & Cornu) Berkeley & Broome,,,,,,,F S Earle,,,3358,1884-04-29,1884,4,29,120,,,Ex SIU 438; Ex Herbarium F S Earle,,On Erigenia,Erigenia,Erigeron sp,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Union County,,"Anna, Illinois.",,0,,37.4603,-89.2469,,,,,titurri,,,,,,,,,,,previously at SIUC,,,9/10/18 11:17,60845,2,urn:uuid:72eb281a-2a0f-47fe-83a7-8f87c15a6efa,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2521938
7648655,NY,NY,,PreservedSpecimen,f593f8ef-30f2-4651-b08d-dddd184051a2,1959120,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,,,,s.n.,1884-04-29,1884,4,29,120,,29 Apr 1884,,,,,Erigeron sp,Asteraceae,,,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2730763' target='_blank' style='color: blue;'> Link back to original record for NY Barcode # 1959120</a>,,,,,,,,,,,,,,packeted,North America,United States of America,Illinois,Union Co.,,Anna.,,0,,37.460463,-89.233638,WGS84,2464,,,,"BioGeomancer, Guide to Best Practices for Georefer",GEOLocate Batch Processing Tool,,4/5/16,,,,,,,,en,preprocessed,12/19/19 18:52,f593f8ef-30f2-4651-b08d-dddd184051a2,3,urn:uuid:8e7da0fe-b253-4c8a-ab87-1b31ae14f99a,https://mycoportal.org:443/portal/collections/individual/index.php?occid=7648655
2643962,ILL,,,PreservedSpecimen,6b1ea359-bf2f-4be6-9259-353ff7212174,ILL00097000,2914,Plasmopara entospora,649732,(Roze & Cornu) J. Schr_t.,Plasmopara,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,6477,1884-06-30,1884,6,30,182,,,,,on Solidago rigida,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Champaign,Champaign & Leverett,Champaign & Leverett,,,,40.11642,-88.243383,WGS84,7338,,,titurri (2016-07-09 14:37:57),,georef batch tool 2016-07-09; GeoLocate,reviewed - high confidence,,,,,,,,,en,akuhn,2/1/17 11:51,,31,urn:uuid:6b1ea359-bf2f-4be6-9259-353ff7212174,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2643962
1037767,BPI,,,PreservedSpecimen,,BPI 187655,,Plasmopara entospora,649732,(Roze & Cornu) J. Schr_t.,Plasmopara,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,6477,1884-06-30,1884,6,30,182,,1884 Jun 30,,,,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,,Champaign & Leverett,,0,,,,,,,,,,,,,,,,,,,,,preprocessed,9/3/19 13:34,BPI 187655,24,urn:uuid:aa7202b3-f9e1-4acf-9a32-250cfb73180c,https://mycoportal.org:443/portal/collections/individual/index.php?occid=1037767
1037468,BPI,,,PreservedSpecimen,,BPI 187359,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,L H Pammel,,,,1884-07-04,1884,7,4,186,,1884 Jul 04,,,,Solidago sp,Solidago sp,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Wisconsin,,,La Crosse,,0,,43.801356,-91.239581,,9717,,,GeoLocate (High Precision),,,,,,,,,,,,,preprocessed,9/3/19 13:34,BPI 187359,24,urn:uuid:39bc0529-71b0-4171-ba14-067cbd8f3381,https://mycoportal.org:443/portal/collections/individual/index.php?occid=1037468
1037469,BPI,,,PreservedSpecimen,,BPI 187360,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,L H Pammel,,,,1884-07-04,1884,7,4,186,,1884 Jul 04,,,,Solidago sp,Solidago sp,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Wisconsin,,,La Crosse,,0,,43.801356,-91.239581,,9717,,,GeoLocate (High Precision),,,,,,,,,,,,,preprocessed,9/3/19 13:34,BPI 187360,24,urn:uuid:4b099863-5ee4-4383-9bb7-d16e4218f324,https://mycoportal.org:443/portal/collections/individual/index.php?occid=1037469
2756512,NCU,,,PreservedSpecimen,e3dd23d6-c2ed-4c69-a719-1a31cdeb0acd,NCU-F-0018779,,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,A B Seymour,1884,,,,,,A B Seymour,,,272,1884-07-14,1884,7,14,196,,"July 14, 1884.",,,,,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Champaign,,Champaign,,,,40.11642,-88.243383,,7338,,,carol ann mccormick (2016-02-15 07:33:28),,georef batch tool 2016-02-15; GeoLocate,reviewed - high confidence,#NAME?,,,,,,,,,yoonsoyoung,2/1/17 11:52,,14,urn:uuid:e3dd23d6-c2ed-4c69-a719-1a31cdeb0acd,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2756512
7649157,NY,NY,,PreservedSpecimen,4ddf1e20-0229-48b7-a048-e266356cdb60,1959126,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,s.n.,1884-07-14,1884,7,14,196,,14 Jul 1884,,,,,Solidago rigida,Asteraceae,,,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2730769' target='_blank' style='color: blue;'> Link back to original record for NY Barcode # 1959126</a>,,,,,,,,,,,,,,packeted,North America,United States of America,Illinois,Champaign Co.,,Champaign.,,0,,40.116683,-88.258489,WGS84,6188,,,,"BioGeomancer, Guide to Best Practices for Georefer",GEOLocate Batch Processing Tool,,4/5/16,,,,,,,,en,preprocessed,12/19/19 18:52,4ddf1e20-0229-48b7-a048-e266356cdb60,3,urn:uuid:15a40638-ff60-4e77-b228-04995dce9592,https://mycoportal.org:443/portal/collections/individual/index.php?occid=7649157
7649158,NY,NY,,PreservedSpecimen,2440676c-95cb-4394-8749-29459123625a,1959127,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,s.n.,1884-07-14,1884,7,14,196,,14 Jul 1884,,,,,Solidago rigida,Asteraceae,,,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2730770' target='_blank' style='color: blue;'> Link back to original record for NY Barcode # 1959127</a>,,,,,,,,,,,,,,packeted,North America,United States of America,Illinois,Champaign Co.,,Champaign.,,0,,40.116683,-88.258489,WGS84,6188,,,,"BioGeomancer, Guide to Best Practices for Georefer",GEOLocate Batch Processing Tool,,4/5/16,,,,,,,,en,preprocessed,12/19/19 18:52,2440676c-95cb-4394-8749-29459123625a,3,urn:uuid:b9153acd-0a4e-4d9d-ba10-eea90e4cb997,https://mycoportal.org:443/portal/collections/individual/index.php?occid=7649158
2756514,NCU,,,PreservedSpecimen,0b8f6c8d-e1c0-44ca-ae1c-def777710a62,NCU-F-0018781,,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,,1884-07-14,1884,7,14,196,,"July 14, 1884",,,,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Champaign,,Champaign,,,,40.11642,-88.243383,,7338,,,carol ann mccormick (2016-02-15 07:33:28),,georef batch tool 2016-02-15; GeoLocate,reviewed - high confidence,#NAME?,,,,,,,,,yoonsoyoung,2/1/17 11:52,,14,urn:uuid:0b8f6c8d-e1c0-44ca-ae1c-def777710a62,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2756514
1827162,BPI,,,PreservedSpecimen,,BPI 865111,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,,1884-07-14,1884,7,14,196,,1884 Jul 14,,,,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,,Champaign,,0,,40.11642,-88.243383,,7338,,,GeoLocate (High Precision),,,,,,,,,,,,,preprocessed,9/3/19 13:34,BPI 865111,24,urn:uuid:baeceaae-2eb6-45bb-877f-ed2cfb2f361d,https://mycoportal.org:443/portal/collections/individual/index.php?occid=1827162
2643992,ILL,,,PreservedSpecimen,304d5f0c-00a5-47f3-b2fd-11550890e70d,ILL00097021,2217,Plasmopara entospora,649732,(Roze & Cornu) J. Schr_t.,Plasmopara,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,,,,21906,1884-07-14,1884,7,14,196,,,,,on Solidago rigida,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Champaign,Champaign,Champaign,,,,40.11642,-88.243383,WGS84,7338,,,titurri (2016-07-09 14:37:57),,georef batch tool 2016-07-09; GeoLocate,reviewed - high confidence,,,,,,,,,en,akuhn,2/1/17 11:51,,31,urn:uuid:304d5f0c-00a5-47f3-b2fd-11550890e70d,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2643992
1746250,BPI,,,PreservedSpecimen,,BPI 788389,,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,,,,,1884-07-14,1884,7,14,196,,1884 Jul 14,,,,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,,Champaign,,0,,40.11642,-88.243383,,7338,,,GeoLocate (High Precision),,,,,,,,,,,,,preprocessed,9/3/19 13:34,BPI 788389,24,urn:uuid:8510bae6-4ad0-4fdd-b5ef-500666649177,https://mycoportal.org:443/portal/collections/individual/index.php?occid=1746250
2696101,ISC,,,PreservedSpecimen,71a01a57-eead-42e6-b6ca-9d9ab9e8224f,ISC-F-0075076,ISC0357831,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,J F Shearer,1989,,,,,,A B Seymour,,,3277,1884-07-00,1884,7,,,,,,,folia viva Solidaginis rigidae,Solidaginis rigidae,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,,Champaign,,,,40.11642,-88.243383,,7338,,,anason (2018-07-17 08:24:35),,georef batch tool 2018-07-17; GeoLocate,reviewed - high confidence,,,,,,,,,,tbunting,7/17/18 10:24,,20,urn:uuid:71a01a57-eead-42e6-b6ca-9d9ab9e8224f,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2696101
4410069,MSC,,,PreservedSpecimen,,MSC0218455,94375,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,1405b,1884-07-00,1884,7,,,,1884-7,,,on Solidago rigida,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,Champaign,,,0,,40.11642,-88.243383,WGS84,7338,,,MichaellaMcB (2017-11-02 15:42:16),,georef batch tool 2017-11-02; GeoLocate,reviewed - high confidence,,,,,,,,,,,1/10/19 16:22,,66,urn:uuid:e92e4849-143c-4253-964f-d8e2811aff7e,https://mycoportal.org:443/portal/collections/individual/index.php?occid=4410069
1037757,BPI,,,PreservedSpecimen,,BPI 187646,,Plasmopara entospora,649732,(Roze & Cornu) J. Schr_t.,Plasmopara,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,1405b,1884-07-00,1884,7,,,,1884 Jul 00,,,,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,,Champaign,,0,,40.11642,-88.243383,,7338,,,GeoLocate (High Precision),,,,,,,,,,,,,preprocessed,9/3/19 13:34,BPI 187646,24,urn:uuid:eb467538-5c6a-44a2-988f-99baf5c36bce,https://mycoportal.org:443/portal/collections/individual/index.php?occid=1037757
3851836,PH,,,PreservedSpecimen,,PH00314339,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,1405b,1884-07-00,1884,7,,,,,,,On Solidago rigida.,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,,Champaign,,0,,40.116945,-88.260549,WGS84,6252,,,hguirgis (2017-08-03 09:02:53),,georef batch tool 2017-08-03; GeoLocate,reviewed - high confidence,"Georeferenced to geographic center of Champaign, using Google Streets base map.",,,,,,,,,hpatel,9/4/19 17:41,,67,urn:uuid:fe22fdd1-0d66-4ff1-94a8-ac3570ec25b8,https://mycoportal.org:443/portal/collections/individual/index.php?occid=3851836
3585735,MU,,,PreservedSpecimen,d79db2d1-cd69-4a51-a26f-b5ecd32dc133,228324,MU-F-53584,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,1405b,1884-07-00,1884,7,,,,,,,On Solidago rigida.,Solidago rigida.,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,,Champaign,,,,40.11642,-88.243383,,7338,,,koelper2 (2020-06-16 07:40:36),,georef batch tool 2020-06-16; GeoLocate,reviewed - high confidence,,,,,,,,,,betschbb,6/16/20 9:40,,32,urn:uuid:d79db2d1-cd69-4a51-a26f-b5ecd32dc133,https://mycoportal.org:443/portal/collections/individual/index.php?occid=3585735
3666504,PH,,,PreservedSpecimen,,PH00300568,,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,s.n.,1884-07-00,1884,7,,,,,,,Ad folia viva Solidaginis rigidae (on living leaves of Solidago rigida),Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Champaign,,Near Champaign.,,0,,40.116683,-88.258489,WGS84,6188,,,Michael Yost (2016-04-05 12:56:43),GBIF Best Practices,georef batch tool 2016-04-05; GeoLocate,reviewed - high confidence,Coordinates transferred from dupE at NY. Georeferenced to geographic center of Champaign with uncertainty radius encompassing city limit boundaries.,,,,,,,,,ebenamy,1/30/17 22:24,,67,urn:uuid:0ed11783-f5c6-4154-b194-b5ae1c6ca9e4,https://mycoportal.org:443/portal/collections/individual/index.php?occid=3666504
3564274,F,,,PreservedSpecimen,,C0258700F,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,s.n.,1884-07-00,1884,7,,,,,,,,,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Champaign,,,,,,,,,,,,,,,,,,,,,,,,en,sabinehuhndorf,2/2/17 8:45,,11,urn:uuid:7c74071d-611d-4754-8fba-d4a41e9b0cc1,https://mycoportal.org:443/portal/collections/individual/index.php?occid=3564274
7591446,NY,NY,,PreservedSpecimen,dc89d0e7-5be6-44df-8abf-3d7741d32dd9,1959138,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,s.n.,1884-07-00,1884,7,,,,Jul 1884,,,,,Solidago rigida,Asteraceae,,,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2730781' target='_blank' style='color: blue;'> Link back to original record for NY Barcode # 1959138</a>,,,,,,,,,,,,,,packeted,North America,United States of America,Illinois,Champaign Co.,,Champaign.,,0,,40.116683,-88.258489,WGS84,6188,,,,"BioGeomancer, Guide to Best Practices for Georefer",GEOLocate Batch Processing Tool,,4/5/16,,,,,,,,en,preprocessed,12/19/19 18:52,dc89d0e7-5be6-44df-8abf-3d7741d32dd9,3,urn:uuid:a60f8f4d-24f5-4bf0-9678-0d6d38a3a749,https://mycoportal.org:443/portal/collections/individual/index.php?occid=7591446
7667652,NY,NY,,PreservedSpecimen,efafc19a-a651-4345-b387-9aa94dcc0e77,1959128,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,s.n.,1884-07-00,1884,7,,,,Jul 1884,,,,,Solidago rigida,Asteraceae,,,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2730771' target='_blank' style='color: blue;'> Link back to original record for NY Barcode # 1959128</a>,,,,,,,,,,,,,,packeted,North America,United States of America,Illinois,Champaign Co.,,Champaign.,,0,,40.116683,-88.258489,WGS84,6188,,,,"BioGeomancer, Guide to Best Practices for Georefer",GEOLocate Batch Processing Tool,,4/5/16,,,,,,,,en,preprocessed,12/19/19 18:52,efafc19a-a651-4345-b387-9aa94dcc0e77,3,urn:uuid:ba64bcf4-6a34-44db-b7f1-02a9d5b4ed7b,https://mycoportal.org:443/portal/collections/individual/index.php?occid=7667652
7683378,NY,NY,,PreservedSpecimen,64e9172b-6e5b-4129-b79a-17e97316e698,1959129,,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,s.n.,1884-07-00,1884,7,,,,Jul 1884,,,,,Solidago rigida,Asteraceae,,,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2730772' target='_blank' style='color: blue;'> Link back to original record for NY Barcode # 1959129</a>,,,,,,,,,,,,,,packeted,North America,United States of America,Illinois,Champaign Co.,,Champaign.,,0,,40.116683,-88.258489,WGS84,6188,,,,"BioGeomancer, Guide to Best Practices for Georefer",GEOLocate Batch Processing Tool,,4/5/16,,,,,,,,en,preprocessed,12/19/19 18:52,64e9172b-6e5b-4129-b79a-17e97316e698,3,urn:uuid:876e48bc-5be6-4f5f-8fc1-c335bcf2f126,https://mycoportal.org:443/portal/collections/individual/index.php?occid=7683378
2707711,ILL,,,PreservedSpecimen,7e4154bb-373a-44d7-a568-7ca9a8449c98,ILL00098659,,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,,1884-07-00,1884,7,,,,,,,On Solidago rigida.,Solidago rigida.,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Champaign,Champaign,Champaign,,0,,40.11642,-88.243383,WGS84,7338,,,titurri (2016-07-08 11:18:55),,georef batch tool 2016-07-08; GeoLocate,reviewed - high confidence,,,,,,,,,,,2/1/17 11:52,,31,urn:uuid:7e4154bb-373a-44d7-a568-7ca9a8449c98,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2707711
3264427,WSP,,,PreservedSpecimen,93f59400-03bc-44a0-b1d8-8d3266e5974a,WSP36980,36980,Basidiophora entospora,629138,Roze & Cornu,Basidiophora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,,1884-07-00,1884,7,,,,1884-7,,,,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,Champaign,,Champaign,,0,,40.11639,-88.24333,,,,,,,,,,,,,,,,,,,2/2/17 1:04,567169,61,urn:uuid:93f59400-03bc-44a0-b1d8-8d3266e5974a,https://mycoportal.org:443/portal/collections/individual/index.php?occid=3264427
3678408,NEB,,,PreservedSpecimen,f3beb00c-89da-4609-87df-06ea24c307a2,NEB00062000,8876,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,,1884-07-00,1884,7,,,,"July, 1884",,,,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,Champaign,,,0,,40.11642,-88.243383,WGS84,7338,,,rhbaldree (2017-08-10 15:08:55),,georef batch tool 2017-08-10; GeoLocate,reviewed - high confidence,,,,,,,,,,,8/10/17 18:58,,50,urn:uuid:f3beb00c-89da-4609-87df-06ea24c307a2,https://mycoportal.org:443/portal/collections/individual/index.php?occid=3678408
3678413,NEB,,,PreservedSpecimen,c9bae289-42a2-41f0-a138-e71c20100474,NEB00062005,281665,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,,1884-07-00,1884,7,,,,"July, 1884",,,,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,Champaign,,,0,,40.11642,-88.243383,WGS84,7338,,,rhbaldree (2017-08-10 15:08:55),,georef batch tool 2017-08-10; GeoLocate,reviewed - high confidence,,,,,,,,,,,8/10/17 18:58,,50,urn:uuid:c9bae289-42a2-41f0-a138-e71c20100474,https://mycoportal.org:443/portal/collections/individual/index.php?occid=3678413
1746251,BPI,,,PreservedSpecimen,,BPI 788390,,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,,,,,,,,A B Seymour,,,,1884-07-00,1884,7,,,,1884 Jul 00,,,,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,,Champaign,,0,,40.11642,-88.243383,,7338,,,GeoLocate (High Precision),,,,,,,,,,,,,preprocessed,9/3/19 13:34,BPI 788390,24,urn:uuid:0365e6bd-2674-42da-a425-97db6354572c,https://mycoportal.org:443/portal/collections/individual/index.php?occid=1746251
2756513,NCU,,,PreservedSpecimen,bd42c3ed-a467-4f41-b819-b1f3450d746c,NCU-F-0018780,,Peronospora entospora,647110,(Roze & Cornu) Berk. & Broome,Peronospora,entospora,Basidiophora,entospora,Basidiophora entospora,,,A B Seymour,1884,,,,,,A B Seymour,,,s.n.,1884-08-04,1884,8,4,217,,Aug. 2. 1884.,,,,Solidago rigida,Solidago rigida,Asteraceae,,,,,,,,,,,,,,,,,,North America,United States of America,Illinois,,,"Pluto, Ill. [Illinois]",,,,40.190144,-89.371849,WGS84,273635,,,"McCormick, Carol Ann",,GeoLocate,,"~ center of Illinois; ""Pluto"" not found",,,,,,,,,yoonsoyoung,2/1/17 11:52,,14,urn:uuid:bd42c3ed-a467-4f41-b819-b1f3450d746c,https://mycoportal.org:443/portal/collections/individual/index.php?occid=2756513